-156.7833333
-162.6
-165.4333333
-161.8333333
-155.5833333
-147.8666667
-149.9833333
-170.2166667
-162.7
-156.65
-152.4833333
-139.6666667
-131.5666667
-81.75
-80.36666667
-81.7
-80.01666667
-82.4
-84.28333333
-84.56666667
-86.76666667
-89.81666667
-90.06666667
-93.2
-93.83333333
-97.28333333
-97.41666667
-97.5
-100.9166667
-102.1833333
-110.95
-117.1166667
-76.86666667
-79.93333333
-80.4
-86.55
-92.25
-97.43333333
-101.7
-106.6833333
-106.6166667
-111.8166667
-75.48333333
-75.4833
-77.48
-83.8167
-93.4
-99.96666667
-95.61666667
-104.8666667
-108.5166667
-119.7833333
-122.2166667
-72.85
-73.81666667
-80.21666667
-78.71666667
-96.36666667
-100.7
-111.95
-115.7333333
-122.8666667
-83.46666667
-84.71666667
-88.1
-93.55
-98.4
-103.2
-108.4666667
-116.2
-123
-68
-93.38333333
-100.75
-106.6166667
-111.3833333
-117.6166667
-124.55
-70.25
-90.56666667
-69.95
-89.33333333
-65.98333333
-159.3333333
144.7833333
-155.05
151.8333333
158.2
171.3833333
134.4833333
138.0666667
-170.7166667
